"TIME","GEO","AGE","SEX","INDIC_IL","UNIT","Value","Flag and Footnotes"
"2016","European Union - 27 countries (2007-2013)","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","Total","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
